"surface","scope","file","line","object","occurrence_in_line","matched_text","variant","category","canonical_meaning","direct_M_shift","context"
"main","baseline","13_main_text_model_candidate.tex","35","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","requirement \(m>0\) from the exogenous distribution \(F(q,m)\). For empirical"
"main","baseline","13_main_text_model_candidate.tex","35","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","requirement \(m>0\) from the exogenous distribution \(F(q,m)\). For empirical"
"main","baseline","13_main_text_model_candidate.tex","35","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","requirement \(m>0\) from the exogenous distribution \(F(q,m)\). For empirical"
"main","baseline","13_main_text_model_candidate.tex","38","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
"main","baseline","13_main_text_model_candidate.tex","38","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
"main","baseline","13_main_text_model_candidate.tex","38","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
"main","baseline","13_main_text_model_candidate.tex","38","q","2","q","q","exogenous project characteristic","commercial/scientific value shifter","no","F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
"main","baseline","13_main_text_model_candidate.tex","44","M","1","M","M","primitive parameter","binary institutional regime","policy object","The institutional regime is \(M\in\{0,1\}\). The pre-MAH regime sets the"
"main","baseline","13_main_text_model_candidate.tex","48","tau_E","1","\tau_E","\tau_E","primitive parameter","institutional barrier on retained entrusted route E","yes, through M only","\tau_E(0)=+\infty,"
"main","baseline","13_main_text_model_candidate.tex","50","tau_E","1","\tau_E","\tau_E","primitive parameter","institutional barrier on retained entrusted route E","yes, through M only","\tau_E(1)=\bar\tau_E<+\infty,"
"main","baseline","13_main_text_model_candidate.tex","50","tau_E","2","\tau_E","\tau_E","primitive parameter","institutional barrier on retained entrusted route E","yes, through M only","\tau_E(1)=\bar\tau_E<+\infty,"
"main","baseline","13_main_text_model_candidate.tex","51","tau_E","1","\tau_E","\tau_E","primitive parameter","institutional barrier on retained entrusted route E","yes, through M only","\qquad \bar\tau_E\geq0."
"main","baseline","13_main_text_model_candidate.tex","60","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","chooses one common \(x_i\geq0\), interpreted as original-drug innovation"
"main","baseline","13_main_text_model_candidate.tex","66","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\lambda_i^{\mathrm{plan}}=a_ix_i."
"main","baseline","13_main_text_model_candidate.tex","66","a_i","2","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","\lambda_i^{\mathrm{plan}}=a_ix_i."
"main","baseline","13_main_text_model_candidate.tex","66","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","\lambda_i^{\mathrm{plan}}=a_ix_i."
"main","baseline","13_main_text_model_candidate.tex","70","M","1","M","M","primitive parameter","binary institutional regime","policy object","Timing is as follows. First, \(M\) is observed and developers anticipate the"
"main","baseline","13_main_text_model_candidate.tex","71","x_i","1","x_i","control","control / optimized control","original-drug innovation investment / project-advancement intensity","through Omega_i only","market-consistent qualified-service price. Second, they choose \(x_i\)."
"main","baseline","13_main_text_model_candidate.tex","72","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","Third, planning-stage projects draw \((q,m)\) and choose a route. Fourth,"
"main","baseline","13_main_text_model_candidate.tex","72","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","Third, planning-stage projects draw \((q,m)\) and choose a route. Fourth,"
"main","baseline","13_main_text_model_candidate.tex","73","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","downstream realization occurs with exogenous probability \(s(q)\). Finally,"
"main","baseline","13_main_text_model_candidate.tex","73","s(q)","1","s(q)","s(q)","primitive parameter/function","exogenous downstream realization probability","no","downstream realization occurs with exogenous probability \(s(q)\). Finally,"
"main","baseline","13_main_text_model_candidate.tex","77","a_i","1","a_i","a_i","exogenous firm characteristic","research capability for viable planning-stage projects","no","determine the predetermined \(a_i\), but they are outside the baseline"
"main","baseline","13_main_text_model_candidate.tex","84","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","\(y(p;q)=Aqp^{-\varepsilon}\), where \(A>0\) and \(\varepsilon>1\)."
"main","baseline","13_main_text_model_candidate.tex","91","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","R(q,c)"
"main","baseline","13_main_text_model_candidate.tex","104","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","Internal production uses marginal cost \(c_I(m,k_i)\), with"
"main","baseline","13_main_text_model_candidate.tex","104","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","Internal production uses marginal cost \(c_I(m,k_i)\), with"
"main","baseline","13_main_text_model_candidate.tex","105","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","\(c_{I,m}>0\) and \(c_{I,k}<0\), and setup cost \(F_I(m,k_i)\), with"
"main","baseline","13_main_text_model_candidate.tex","105","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(c_{I,m}>0\) and \(c_{I,k}<0\), and setup cost \(F_I(m,k_i)\), with"
"main","baseline","13_main_text_model_candidate.tex","105","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(c_{I,m}>0\) and \(c_{I,k}<0\), and setup cost \(F_I(m,k_i)\), with"
"main","baseline","13_main_text_model_candidate.tex","106","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(F_{I,m}>0\) and \(F_{I,k}<0\) on the feasible domain. Internal production"
"main","baseline","13_main_text_model_candidate.tex","107","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","is unavailable when \(k_i<\underline{k}(m)\), represented by"
"main","baseline","13_main_text_model_candidate.tex","107","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","is unavailable when \(k_i<\underline{k}(m)\), represented by"
"main","baseline","13_main_text_model_candidate.tex","108","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","\(F_I(m,k_i)=+\infty\). Its route value is"
"main","baseline","13_main_text_model_candidate.tex","108","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(F_I(m,k_i)=+\infty\). Its route value is"
"main","baseline","13_main_text_model_candidate.tex","110","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","W_i^I(q,m)"
"main","baseline","13_main_text_model_candidate.tex","110","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","W_i^I(q,m)"
"main","baseline","13_main_text_model_candidate.tex","110","W_I","1","W_i^I","W_i^I","endogenous route-level object","internal-manufacturing route value","indirect only","W_i^I(q,m)"
"main","baseline","13_main_text_model_candidate.tex","112","k_i","1","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
"main","baseline","13_main_text_model_candidate.tex","112","k_i","2","k_i","k_i","exogenous firm characteristic","internal manufacturing capability","no","s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
"main","baseline","13_main_text_model_candidate.tex","112","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
"main","baseline","13_main_text_model_candidate.tex","112","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
"main","baseline","13_main_text_model_candidate.tex","112","q","1","q","q","exogenous project characteristic","commercial/scientific value shifter","no","s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
"main","baseline","13_main_text_model_candidate.tex","112","q","2","q","q","exogenous project characteristic","commercial/scientific value shifter","no","s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
"main","baseline","13_main_text_model_candidate.tex","112","s(q)","1","s(q)","s(q)","primitive parameter/function","exogenous downstream realization probability","no","s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
"main","baseline","13_main_text_model_candidate.tex","116","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","Entrusted production uses external marginal cost \(c_E(m)\), requires"
"main","baseline","13_main_text_model_candidate.tex","117","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(b(m)>0\) units of qualified capacity with \(b'(m)>0\), incurs setup cost"
"main","baseline","13_main_text_model_candidate.tex","117","m","2","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(b(m)>0\) units of qualified capacity with \(b'(m)>0\), incurs setup cost"
"main","baseline","13_main_text_model_candidate.tex","118","m","1","m","m","exogenous project characteristic","manufacturing requirement/complexity","no","\(F_E(m)\), and leaves the holder with burden \(\mu_E\geq0\). At the"
"main","baseline","13_main_text_model_candidate.tex","119","p_m","1","p_m","candidate-or-generic","equilibrium price / candidate price","qualified manufacturing-service capacity price","no","qualified-capacity price \(p_m\),"
